0,0,0,0,0,0,0,0,0,0,0,0
1763296,4,4,4,4,4,4,4,4,4,4,0
3526592,4,4,4,4,4,4,4,4,4,4,0
5289888,4,4,4,4,4,4,4,4,4,4,0
7053184,4,4,4,4,4,4,4,4,4,4,0
8816480,4,4,4,4,4,4,4,4,4,4,0
10579776,4,4,4,4,4,4,4,4,4,4,0
12343072,4,4,4,4,4,4,4,4,4,4,0
14106368,4,4,4,4,4,4,4,4,4,4,0
15869664,4,4,4,4,4,4,4,4,4,4,0
17632960,4,4,4,4,4,4,4,4,4,4,0
19396256,4,4,4,4,4,4,4,4,4,4,0
21159552,4,4,4,4,4,4,4,4,4,4,0
22922848,4,4,4,4,4,4,4,4,4,4,0
24686144,4,4,4,4,4,4,4,4,4,4,0
26449440,4,4,4,4,4,4,4,4,4,4,0
28212736,4,4,4,4,4,4,4,4,4,4,0
29976032,4,4,4,4,4,4,4,4,4,4,0
31739328,4,4,4,4,4,4,4,4,4,4,0
33502624,4,4,4,4,4,4,4,4,4,4,0
35265920,4,4,4,4,4,4,4,4,4,4,0
37029216,4,4,4,4,4,4,4,4,4,4,0
38792512,4,4,4,4,4,4,4,4,4,4,0
40555808,4,4,4,4,4,4,4,4,4,4,0
42319104,4,4,4,4,4,4,4,4,4,4,0
44082400,4,4,4,4,4,4,4,4,4,4,0
45845696,4,4,4,4,4,4,4,4,4,4,0
47608992,4,4,4,4,4,4,4,4,4,4,0
49372288,4,4,4,4,4,4,4,4,4,4,0
51135584,4,4,4,4,4,4,4,4,4,4,0
52898880,4,4,4,4,4,4,4,4,4,4,0
54662176,4,4,4,4,4,4,4,4,4,4,0
56425472,4,4,4,4,4,4,4,4,4,4,0
58188768,4,4,4,4,4,4,4,4,4,4,0
59952064,4,4,4,4,4,4,4,4,4,4,0
61715360,4,4,4,4,4,4,4,4,4,4,0
63478656,4,4,4,4,4,4,4,4,4,4,0
65241952,4,4,4,4,4,4,4,4,4,4,0
67005248,4,4,4,4,4,4,4,4,4,4,0
68768544,4,4,4,4,4,4,4,4,4,4,0
70531840,4,4,4,4,4,4,4,4,4,4,0
72295136,4,4,4,4,4,4,4,4,4,4,0
74058432,4,4,4,4,4,4,4,4,4,4,0
75821728,4,4,4,4,4,4,4,4,4,4,0
77585024,4,4,4,4,4,4,4,4,4,4,0
79348320,4,4,4,4,4,4,4,4,4,4,0
81111616,4,4,4,4,4,4,4,4,4,4,0
82874912,4,4,4,4,4,4,4,4,4,4,0
84638208,4,4,4,4,4,4,4,4,4,4,0
86401504,4,4,4,4,4,4,4,4,4,4,0
88164800,4,4,4,4,4,4,4,4,4,4,0
89928096,4,4,4,4,4,4,4,4,4,4,0
91691392,4,4,4,4,4,4,4,4,4,4,0
93454688,4,4,4,4,4,4,4,4,4,4,0
95217984,4,4,4,4,4,4,4,4,4,4,0
96981280,4,4,4,4,4,4,4,4,4,4,0
98744576,4,4,4,4,4,4,4,4,4,4,0
100507872,4,4,4,4,4,4,4,4,4,4,0
102271168,4,4,4,4,4,4,4,4,4,4,0
104034464,4,4,4,4,4,4,4,4,4,4,0
105797760,4,4,4,4,4,4,4,4,4,4,0
107561056,4,4,4,4,4,4,4,4,4,4,0
109324352,4,4,4,4,4,4,4,4,4,4,0
111087648,4,4,4,4,4,4,4,4,4,4,0
112850944,4,4,4,4,4,4,4,4,4,4,0
114614240,4,4,4,4,4,4,4,4,4,4,0
116377536,4,4,4,4,4,4,4,4,4,4,0
118140832,4,4,4,4,4,4,4,4,4,4,0
119904128,4,4,4,4,4,4,4,4,4,4,0
121667424,4,4,4,4,4,4,4,4,4,4,0
123430720,4,4,4,4,4,4,4,4,4,4,0
125194016,4,4,4,4,4,4,4,4,4,4,0
126957312,4,4,4,4,4,4,4,4,4,4,0
128720608,4,4,4,4,4,4,4,4,4,4,0
130483904,4,4,4,4,4,4,4,4,4,4,0
132247200,4,4,4,4,4,4,4,4,4,4,0
134010496,4,4,4,4,4,4,4,4,4,4,0
135773792,4,4,4,4,4,4,4,4,4,4,0
137537088,4,4,4,4,4,4,4,4,4,4,0
139300384,4,4,4,4,4,4,4,4,4,4,0
141063680,4,4,4,4,4,4,4,4,4,4,0
142826976,4,4,4,4,4,4,4,4,4,4,0
144590272,4,4,4,4,4,4,4,4,4,4,0
146353568,4,4,4,4,4,4,4,4,4,4,0
148116864,4,4,4,4,4,4,4,4,4,4,0
149880160,4,4,4,4,4,4,4,4,4,4,0
151643456,4,4,4,4,4,4,4,4,4,4,0
153406752,4,4,4,4,4,4,4,4,4,4,0
155170048,4,4,4,4,4,4,4,4,4,4,0
156933344,4,4,4,4,4,4,4,4,4,4,0
158696640,4,4,4,4,4,4,4,4,4,4,0
160459936,4,4,4,4,4,4,4,4,4,4,0
162223232,4,4,4,4,4,4,4,4,4,4,0
163986528,4,4,4,4,4,4,4,4,4,4,0
165749824,4,4,4,4,4,4,4,4,4,4,0
167513120,4,4,4,4,4,4,4,4,4,4,0
169276416,4,4,4,4,4,4,4,4,4,4,0
171039712,4,4,4,4,4,4,4,4,4,4,0
172803008,4,4,4,4,4,4,4,4,4,4,0
174566304,4,4,4,4,4,4,4,4,4,4,0
176329600,0,0,0,0,0,0,0,0,0,0,0
