0,0,0,0,0,0,0,0,0,0,0,0
5425532,0,0,0,0,0,0,0,0,0,0,0
10851064,0,0,0,0,0,0,0,0,0,0,0
16276596,0,0,0,0,0,0,0,0,0,0,0
21702128,0,0,0,0,0,0,0,0,0,0,0
27127660,0,0,0,0,0,0,0,0,0,0,0
32553192,0,0,0,0,0,0,0,0,0,0,0
37978724,0,0,0,0,0,0,0,0,0,0,0
43404256,0,0,0,0,0,0,0,0,0,0,0
48829788,0,0,0,0,0,0,0,0,0,0,0
54255320,0,0,0,0,0,0,0,0,0,0,0
59680852,0,0,0,0,0,0,0,0,0,0,0
65106384,0,0,0,0,0,0,0,0,0,0,0
70531916,0,0,0,0,0,0,0,0,0,0,0
75957448,0,0,0,0,0,0,0,0,0,0,0
81382980,0,0,0,0,0,0,0,0,0,0,0
86808512,0,0,0,0,0,0,0,0,0,0,0
92234044,0,0,0,0,0,0,0,0,0,0,0
97659576,0,0,0,0,0,0,0,0,0,0,0
103085108,0,0,0,0,0,0,0,0,0,0,0
108510640,0,0,0,0,0,0,0,0,0,0,0
113936172,0,0,0,0,0,0,0,0,0,0,0
119361704,0,0,0,0,0,0,0,0,0,0,0
124787236,0,0,0,0,0,0,0,0,0,0,0
130212768,0,0,0,0,0,0,0,0,0,0,0
135638300,0,0,0,0,0,0,0,0,0,0,0
141063832,0,0,0,0,0,0,0,0,0,0,0
146489364,0,0,0,0,0,0,0,0,0,0,0
151914896,0,0,0,0,0,0,0,0,0,0,0
157340428,0,0,0,0,0,0,0,0,0,0,0
162765960,0,0,0,0,0,0,0,0,0,0,0
168191492,0,0,0,0,0,0,0,0,0,0,0
173617024,0,0,0,0,0,0,0,0,0,0,0
179042556,0,0,0,0,0,0,0,0,0,0,0
184468088,0,0,0,0,0,0,0,0,0,0,0
189893620,0,0,0,0,0,0,0,0,0,0,0
195319152,0,0,0,0,0,0,0,0,0,0,0
200744684,0,0,0,0,0,0,0,0,0,0,0
206170216,0,0,0,0,0,0,0,0,0,0,0
211595748,0,0,0,0,0,0,0,0,0,0,0
217021280,0,0,0,0,0,0,0,0,0,0,0
222446812,0,0,0,0,0,0,0,0,0,0,0
227872344,0,0,0,0,0,0,0,0,0,0,0
233297876,0,0,0,0,0,0,0,0,0,0,0
238723408,397,397,0,0,0,0,0,0,0,0,0
244148940,815,815,0,0,0,0,0,0,0,0,0
249574472,1208,1208,0,0,0,0,0,0,0,0,0
255000004,1654,1654,0,0,0,0,0,0,0,0,0
260425536,2079,2079,0,0,0,0,0,0,0,0,0
265851068,2456,2456,0,0,0,0,0,0,0,0,0
271276600,2810,2810,0,0,0,0,0,0,0,0,0
276702132,3179,3179,0,0,0,0,0,0,0,0,0
282127664,3588,3478,0,0,0,0,0,0,0,0,0
287553196,4042,3478,0,0,0,0,0,0,0,0,0
292978728,4463,3478,0,0,0,0,0,0,0,0,0
298404260,4824,3478,0,0,0,0,0,0,0,0,0
303829792,5415,3478,0,0,0,0,0,0,0,0,0
309255324,6014,3478,0,0,0,0,0,0,0,0,0
314680856,6587,3478,0,0,0,0,0,0,0,0,0
320106388,7262,3478,0,0,0,0,0,0,0,0,0
325531920,8075,3478,0,0,0,0,0,0,0,0,0
330957452,8894,3478,0,0,0,0,0,0,0,0,0
336382984,0,0,0,0,0,0,0,0,0,0,0
341808516,0,0,0,0,0,0,0,0,0,0,0
347234048,0,0,0,0,0,0,0,0,0,0,0
352659580,0,0,0,0,0,0,0,0,0,0,0
358085112,0,0,0,0,0,0,0,0,0,0,0
363510644,0,0,0,0,0,0,0,0,0,0,0
368936176,0,0,0,0,0,0,0,0,0,0,0
374361708,0,0,0,0,0,0,0,0,0,0,0
379787240,0,0,0,0,0,0,0,0,0,0,0
385212772,0,0,0,0,0,0,0,0,0,0,0
390638304,0,0,0,0,0,0,0,0,0,0,0
396063836,0,0,0,0,0,0,0,0,0,0,0
401489368,0,0,0,0,0,0,0,0,0,0,0
406914900,0,0,0,0,0,0,0,0,0,0,0
412340432,0,0,0,0,0,0,0,0,0,0,0
417765964,0,0,0,0,0,0,0,0,0,0,0
423191496,0,0,0,0,0,0,0,0,0,0,0
428617028,0,0,0,0,0,0,0,0,0,0,0
434042560,0,0,0,0,0,0,0,0,0,0,0
439468092,0,0,0,0,0,0,0,0,0,0,0
444893624,0,0,0,0,0,0,0,0,0,0,0
450319156,0,0,0,0,0,0,0,0,0,0,0
455744688,0,0,0,0,0,0,0,0,0,0,0
461170220,0,0,0,0,0,0,0,0,0,0,0
466595752,0,0,0,0,0,0,0,0,0,0,0
472021284,0,0,0,0,0,0,0,0,0,0,0
477446816,0,0,0,0,0,0,0,0,0,0,0
482872348,0,0,0,0,0,0,0,0,0,0,0
488297880,0,0,0,0,0,0,0,0,0,0,0
493723412,0,0,0,0,0,0,0,0,0,0,0
499148944,0,0,0,0,0,0,0,0,0,0,0
504574476,0,0,0,0,0,0,0,0,0,0,0
510000008,0,0,0,0,0,0,0,0,0,0,0
515425540,0,0,0,0,0,0,0,0,0,0,0
520851072,0,0,0,0,0,0,0,0,0,0,0
526276604,0,0,0,0,0,0,0,0,0,0,0
531702136,0,0,0,0,0,0,0,0,0,0,0
537127668,0,0,0,0,0,0,0,0,0,0,0
542553200,0,0,0,0,0,0,0,0,0,0,0
