0,0,0,0,0,0,0,0,0,0,0,0
5206270,129,127,127,127,127,127,127,127,127,127,0
10412540,129,127,127,127,127,127,127,127,127,127,0
15618810,129,128,128,128,128,128,128,128,128,128,0
20825080,129,128,128,128,128,128,128,128,128,128,0
26031350,129,128,128,128,128,128,128,128,128,128,0
31237620,130,128,128,128,128,128,128,128,128,128,0
36443890,130,128,128,128,128,128,128,128,128,128,0
41650160,130,128,128,128,128,128,128,128,128,128,0
46856430,164,128,128,128,128,128,128,128,128,128,0
52062700,143,129,128,128,128,128,128,128,128,128,0
57268970,130,129,128,128,128,128,128,128,128,128,0
62475240,130,129,128,128,128,128,128,128,128,128,0
67681510,160,129,128,128,128,128,128,128,128,128,0
72887780,148,129,128,128,128,128,128,128,128,128,0
78094050,136,129,128,128,128,128,128,128,128,128,0
83300320,136,129,128,128,128,128,128,128,128,128,0
88506590,191,129,128,128,128,128,128,128,128,128,0
93712860,156,129,128,128,128,128,128,128,128,128,0
98919130,152,129,128,128,128,128,128,128,128,128,0
104125400,136,129,128,128,128,128,128,128,128,128,0
109331670,136,129,128,128,128,128,128,128,128,128,0
114537940,167,129,128,128,128,128,128,128,128,128,0
119744210,150,129,128,128,128,128,128,128,128,128,0
124950480,146,129,128,128,128,128,128,128,128,128,0
130156750,130,129,128,128,128,128,128,128,128,128,0
135363020,130,129,128,128,128,128,128,128,128,128,0
140569290,130,129,128,128,128,128,128,128,128,128,0
145775560,147,129,129,129,129,129,128,128,128,128,0
150981830,143,129,129,129,129,129,128,128,128,128,0
156188100,140,129,129,129,129,129,128,128,128,128,0
161394370,130,129,129,129,129,129,128,128,128,128,0
166600640,130,129,129,129,129,129,128,128,128,128,0
171806910,130,129,129,129,129,129,128,128,128,128,0
177013180,153,129,129,129,129,129,128,128,128,128,0
182219450,149,129,129,129,129,129,128,128,128,128,0
187425720,146,129,129,129,129,129,128,128,128,128,0
192631990,136,129,129,129,129,129,128,128,128,128,0
197838260,136,129,129,129,129,129,128,128,128,128,0
203044530,136,129,129,129,129,129,128,128,128,128,0
208250800,167,135,129,129,129,129,128,128,128,128,0
213457070,156,135,129,129,129,129,128,128,128,128,0
218663340,153,135,129,129,129,129,128,128,128,128,0
223869610,152,135,129,129,129,129,128,128,128,128,0
229075880,136,135,129,129,129,129,128,128,128,128,0
234282150,136,135,129,129,129,129,128,128,128,128,0
239488420,136,135,129,129,129,129,128,128,128,128,0
244694690,171,141,129,129,129,129,128,128,128,128,0
249900960,157,141,129,129,129,129,128,128,128,128,0
255107230,154,141,129,129,129,129,128,128,128,128,0
260313500,152,141,129,129,129,129,128,128,128,128,0
265519770,136,135,129,129,129,129,128,128,128,128,0
270726040,136,135,129,129,129,129,128,128,128,128,0
275932310,136,135,129,129,129,129,128,128,128,128,0
281138580,136,135,129,129,129,129,128,128,128,128,0
286344850,165,141,129,129,129,129,128,128,128,128,0
291551120,156,141,129,129,129,129,128,128,128,128,0
296757390,153,141,129,129,129,129,128,128,128,128,0
301963660,152,141,129,129,129,129,128,128,128,128,0
307169930,136,135,129,129,129,129,128,128,128,128,0
312376200,136,135,129,129,129,129,128,128,128,128,0
317582470,136,135,129,129,129,129,128,128,128,128,0
322788740,136,135,129,129,129,129,128,128,128,128,0
327995010,166,141,129,129,129,129,128,128,128,128,0
333201280,156,141,129,129,129,129,128,128,128,128,0
338407550,154,141,129,129,129,129,128,128,128,128,0
343613820,152,141,129,129,129,129,128,128,128,128,0
348820090,136,135,129,129,129,129,128,128,128,128,0
354026360,136,135,129,129,129,129,128,128,128,128,0
359232630,136,135,129,129,129,129,128,128,128,128,0
364438900,136,135,129,129,129,129,128,128,128,128,0
369645170,171,135,129,129,129,129,128,128,128,128,0
374851440,154,135,129,129,129,129,128,128,128,128,0
380057710,150,135,129,129,129,129,128,128,128,128,0
385263980,148,135,129,129,129,129,128,128,128,128,0
390470250,146,135,129,129,129,129,128,128,128,128,0
395676520,130,129,129,129,129,129,128,128,128,128,0
400882790,130,129,129,129,129,129,128,128,128,128,0
406089060,130,129,129,129,129,129,128,128,128,128,0
411295330,130,129,129,129,129,129,128,128,128,128,0
416501600,192,129,129,129,129,129,128,128,128,128,0
421707870,286,261,128,128,128,128,128,128,128,128,0
426914140,304,288,128,128,128,128,128,128,128,128,0
432120410,308,294,128,128,128,128,128,128,128,128,0
437326680,317,306,128,128,128,128,128,128,128,128,0
442532950,307,306,128,128,128,128,128,128,128,128,0
447739220,307,306,128,128,128,128,128,128,128,128,0
452945490,307,306,128,128,128,128,128,128,128,128,0
458151760,307,306,128,128,128,128,128,128,128,128,0
463358030,307,306,128,128,128,128,128,128,128,128,0
468564300,542,504,128,128,128,128,128,128,128,128,0
473770570,568,504,128,128,128,128,128,128,128,128,0
478976840,582,504,128,128,128,128,128,128,128,128,0
484183110,586,504,128,128,128,128,128,128,128,128,0
489389380,593,504,128,128,128,128,128,128,128,128,0
494595650,583,504,128,128,128,128,128,128,128,128,0
499801920,583,504,128,128,128,128,128,128,128,128,0
505008190,583,504,128,128,128,128,128,128,128,128,0
510214460,583,504,128,128,128,128,128,128,128,128,0
515420730,583,504,128,128,128,128,128,128,128,128,0
520627000,0,0,0,0,0,0,0,0,0,0,0
