0,0,0,0,0,0,0,0,0,0,0,0
1114256,0,0,0,0,0,0,0,0,0,0,0
2228512,1,1,1,1,1,1,1,1,1,1,0
3342768,1,1,1,1,1,1,1,1,1,1,0
4457024,1,1,1,1,1,1,1,1,1,1,0
5571280,2,1,1,1,1,1,1,1,1,1,0
6685536,2,1,1,1,1,1,1,1,1,1,0
7799792,3,1,1,1,1,1,1,1,1,1,0
8914048,1,1,1,1,1,1,1,1,1,1,0
10028304,1,1,1,1,1,1,1,1,1,1,0
11142560,1,1,1,1,1,1,1,1,1,1,0
12256816,2,1,1,1,1,1,1,1,1,1,0
13371072,2,1,1,1,1,1,1,1,1,1,0
14485328,3,1,1,1,1,1,1,1,1,1,0
15599584,1,1,1,1,1,1,1,1,1,1,0
16713840,3,1,1,1,1,1,1,1,1,1,0
17828096,1,1,1,1,1,1,1,1,1,1,0
18942352,2,1,1,1,1,1,1,1,1,1,0
20056608,3,1,1,1,1,1,1,1,1,1,0
21170864,1,1,1,1,1,1,1,1,1,1,0
22285120,2,1,1,1,1,1,1,1,1,1,0
23399376,3,1,1,1,1,1,1,1,1,1,0
24513632,1,1,1,1,1,1,1,1,1,1,0
25627888,1,1,1,1,1,1,1,1,1,1,0
26742144,2,1,1,1,1,1,1,1,1,1,0
27856400,2,1,1,1,1,1,1,1,1,1,0
28970656,2,1,1,1,1,1,1,1,1,1,0
30084912,3,1,1,1,1,1,1,1,1,1,0
31199168,1,1,1,1,1,1,1,1,1,1,0
32313424,1,1,1,1,1,1,1,1,1,1,0
33427680,2,1,1,1,1,1,1,1,1,1,0
34541936,2,1,1,1,1,1,1,1,1,1,0
35656192,2,1,1,1,1,1,1,1,1,1,0
36770448,1,1,1,1,1,1,1,1,1,1,0
37884704,2,1,1,1,1,1,1,1,1,1,0
38998960,3,1,1,1,1,1,1,1,1,1,0
40113216,1,1,1,1,1,1,1,1,1,1,0
41227472,2,1,1,1,1,1,1,1,1,1,0
42341728,3,1,1,1,1,1,1,1,1,1,0
43455984,1,1,1,1,1,1,1,1,1,1,0
44570240,2,1,1,1,1,1,1,1,1,1,0
45684496,1,1,1,1,1,1,1,1,1,1,0
46798752,1,1,1,1,1,1,1,1,1,1,0
47913008,1,1,1,1,1,1,1,1,1,1,0
49027264,2,1,1,1,1,1,1,1,1,1,0
50141520,2,1,1,1,1,1,1,1,1,1,0
51255776,2,1,1,1,1,1,1,1,1,1,0
52370032,1,1,1,1,1,1,1,1,1,1,0
53484288,1,1,1,1,1,1,1,1,1,1,0
54598544,1,1,1,1,1,1,1,1,1,1,0
55712800,2,1,1,1,1,1,1,1,1,1,0
56827056,2,1,1,1,1,1,1,1,1,1,0
57941312,2,1,1,1,1,1,1,1,1,1,0
59055568,1,1,1,1,1,1,1,1,1,1,0
60169824,2,1,1,1,1,1,1,1,1,1,0
61284080,1,1,1,1,1,1,1,1,1,1,0
62398336,1,1,1,1,1,1,1,1,1,1,0
63512592,2,1,1,1,1,1,1,1,1,1,0
64626848,1,1,1,1,1,1,1,1,1,1,0
65741104,2,1,1,1,1,1,1,1,1,1,0
66855360,3,1,1,1,1,1,1,1,1,1,0
67969616,1,1,1,1,1,1,1,1,1,1,0
69083872,1,1,1,1,1,1,1,1,1,1,0
70198128,1,1,1,1,1,1,1,1,1,1,0
71312384,2,1,1,1,1,1,1,1,1,1,0
72426640,2,1,1,1,1,1,1,1,1,1,0
73540896,2,1,1,1,1,1,1,1,1,1,0
74655152,1,1,1,1,1,1,1,1,1,1,0
75769408,1,1,1,1,1,1,1,1,1,1,0
76883664,1,1,1,1,1,1,1,1,1,1,0
77997920,2,1,1,1,1,1,1,1,1,1,0
79112176,2,1,1,1,1,1,1,1,1,1,0
80226432,3,1,1,1,1,1,1,1,1,1,0
81340688,1,1,1,1,1,1,1,1,1,1,0
82454944,2,1,1,1,1,1,1,1,1,1,0
83569200,1,1,1,1,1,1,1,1,1,1,0
84683456,2,1,1,1,1,1,1,1,1,1,0
85797712,3,1,1,1,1,1,1,1,1,1,0
86911968,1,1,1,1,1,1,1,1,1,1,0
88026224,2,1,1,1,1,1,1,1,1,1,0
89140480,3,1,1,1,1,1,1,1,1,1,0
90254736,1,1,1,1,1,1,1,1,1,1,0
91368992,1,1,1,1,1,1,1,1,1,1,0
92483248,1,1,1,1,1,1,1,1,1,1,0
93597504,2,1,1,1,1,1,1,1,1,1,0
94711760,2,1,1,1,1,1,1,1,1,1,0
95826016,3,1,1,1,1,1,1,1,1,1,0
96940272,1,1,1,1,1,1,1,1,1,1,0
98054528,1,1,1,1,1,1,1,1,1,1,0
99168784,2,1,1,1,1,1,1,1,1,1,0
100283040,2,1,1,1,1,1,1,1,1,1,0
101397296,2,1,1,1,1,1,1,1,1,1,0
102511552,3,1,1,1,1,1,1,1,1,1,0
103625808,2,1,1,1,1,1,1,1,1,1,0
104740064,3,1,1,1,1,1,1,1,1,1,0
105854320,1,1,1,1,1,1,1,1,1,1,0
106968576,2,1,1,1,1,1,1,1,1,1,0
108082832,3,1,1,1,1,1,1,1,1,1,0
109197088,1,1,1,1,1,1,1,1,1,1,0
110311344,2,1,1,1,1,1,1,1,1,1,0
111425600,0,0,0,0,0,0,0,0,0,0,0
